fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza,mx1,my1,mx2,my2,texto_matricula
2453,Car,0.47268185019493103,1182,1230.62060546875,350.7744140625,1291.512939453125,350.7744140625,,,,,,,,
2453,Car,0.869621217250824,1224,1426.2940673828125,382.0138244628906,1514.6087646484375,382.0138244628906,,,,,,,,
2453,Car,0.2190839797258377,1236,1403.8233642578125,368.1471862792969,1440.849365234375,368.1471862792969,,,,,,,,
2453,Car,0.42254388332366943,1284,1169.475341796875,351.79248046875,1228.5328369140625,351.79248046875,,,,,,,,
2453,Car,0.940521776676178,1307,1559.472412109375,563.6952514648438,1920.0,563.6952514648438,,,,,,,,
2454,Car,0.41114217042922974,1182,1231.4991455078125,350.7080383300781,1291.7593994140625,350.7080383300781,,,,,,,,
2454,Car,0.8682280778884888,1224,1426.40283203125,382.1302185058594,1514.95849609375,382.1302185058594,,,,,,,,
2454,Car,0.23223517835140228,1236,1403.3594970703125,367.92181396484375,1440.7655029296875,367.92181396484375,,,,,,,,
2454,Car,0.5849283933639526,1284,1168.8857421875,352.43170166015625,1229.8958740234375,352.43170166015625,,,,,,,,
2454,Car,0.9351608753204346,1307,1549.19970703125,565.7058715820312,1920.0,565.7058715820312,,,,,,,,
2455,Car,0.3675735890865326,1182,1231.81640625,350.8459167480469,1292.001220703125,350.8459167480469,,,,,,,,
2455,Car,0.868027925491333,1224,1426.4056396484375,382.1260986328125,1515.40478515625,382.1260986328125,,,,,,,,
2455,Car,0.20120754837989807,1236,1402.723388671875,367.6450500488281,1440.437744140625,367.6450500488281,,,,,,,,
2455,Car,0.46713560819625854,1284,1171.2236328125,352.4765930175781,1230.113037109375,352.4765930175781,,,,,,,,
2455,Car,0.9649994373321533,1307,1537.3001708984375,557.92236328125,1920.0,557.92236328125,,,,,,,,
2456,Car,0.2691830098628998,1182,1234.9544677734375,350.87567138671875,1291.631591796875,350.87567138671875,,,,,,,,
2456,Car,0.8684749007225037,1224,1426.58642578125,382.2760314941406,1515.5321044921875,382.2760314941406,,,,,,,,
2456,Car,0.19034171104431152,1236,1402.9765625,367.6671142578125,1440.4100341796875,367.6671142578125,,,,,,,,
2456,Car,0.6710407137870789,1284,1173.679443359375,352.7466125488281,1231.25830078125,352.7466125488281,,,,,,,,
2456,Car,0.9766679406166077,1307,1527.9942626953125,551.8541870117188,1920.0,551.8541870117188,,,,,,,,
2457,Car,0.28618812561035156,1182,1236.9979248046875,350.8401184082031,1291.459228515625,350.8401184082031,,,,,,,,
2457,Car,0.8647300004959106,1224,1426.6102294921875,382.3523254394531,1515.4532470703125,382.3523254394531,,,,,,,,
2457,Car,0.19557219743728638,1236,1403.2550048828125,367.7464904785156,1440.486083984375,367.7464904785156,,,,,,,,
2457,Car,0.7282405495643616,1284,1174.336181640625,352.88671875,1232.4267578125,352.88671875,,,,,,,,
2457,Car,0.9737390279769897,1307,1516.920654296875,546.0208740234375,1920.0,546.0208740234375,,,,,,,,
2458,Car,0.33708199858665466,1182,1239.00146484375,350.61798095703125,1291.303955078125,350.61798095703125,,,,,,,,
2458,Car,0.8589021563529968,1224,1426.5751953125,381.9935302734375,1514.655517578125,381.9935302734375,,,,,,,,
2458,Car,0.2548618018627167,1236,1402.12939453125,367.8695373535156,1440.3455810546875,367.8695373535156,,,,,,,,
2458,Car,0.763719916343689,1284,1174.525146484375,353.083740234375,1232.922119140625,353.083740234375,,,,,,,,
2458,Car,0.9735486507415771,1307,1507.1314697265625,540.6835327148438,1920.0,540.6835327148438,,,,,,,,
2459,Car,0.40384963154792786,1182,1239.9022216796875,350.21502685546875,1290.73681640625,350.21502685546875,,,,,,,,
2459,Car,0.8638585209846497,1224,1427.28271484375,382.47357177734375,1513.7847900390625,382.47357177734375,,,,,,,,
2459,Car,0.25721389055252075,1236,1401.3807373046875,367.7535400390625,1440.2183837890625,367.7535400390625,,,,,,,,
2459,Car,0.8405973315238953,1284,1176.21875,352.98583984375,1233.60498046875,352.98583984375,,,,,,,,
2459,Car,0.9365150928497314,1307,1499.298828125,531.236572265625,1909.814697265625,531.236572265625,,,,,,,,
2460,Car,0.3766389489173889,1182,1240.7103271484375,349.9579772949219,1290.1456298828125,349.9579772949219,,,,,,,,
2460,Car,0.8635938763618469,1224,1428.2578125,382.8619384765625,1514.2523193359375,382.8619384765625,,,,,,,,
2460,Car,0.26112043857574463,1236,1401.3516845703125,367.5050964355469,1440.005126953125,367.5050964355469,,,,,,,,
2460,Car,0.8400600552558899,1284,1178.094482421875,352.9931945800781,1233.880615234375,352.9931945800781,,,,,,,,
2460,Car,0.9421872496604919,1307,1495.6070556640625,523.6553344726562,1889.65087890625,523.6553344726562,,,,,,,,
2461,Car,0.36995795369148254,1182,1244.086181640625,349.4187927246094,1289.9013671875,349.4187927246094,,,,,,,,
2461,Car,0.8726471066474915,1224,1428.1962890625,383.03167724609375,1515.1767578125,383.03167724609375,,,,,,,,
2461,Car,0.24303582310676575,1236,1400.7156982421875,366.9598083496094,1439.8106689453125,366.9598083496094,,,,,,,,
2461,Car,0.8359439969062805,1284,1178.67822265625,353.2718200683594,1234.76611328125,353.2718200683594,,,,,,,,
2461,Car,0.9385576844215393,1307,1488.6429443359375,516.1290283203125,1867.351318359375,516.1290283203125,,,,,,,,
2462,Car,0.4114696979522705,1182,1246.4620361328125,349.27728271484375,1290.2515869140625,349.27728271484375,,,,,,,,
2462,Car,0.8529003858566284,1224,1428.717041015625,383.08758544921875,1515.913818359375,383.08758544921875,,,,,,,,
2462,Car,0.2365177720785141,1236,1401.6136474609375,367.1022033691406,1439.8214111328125,367.1022033691406,,,,,,,,
2462,Car,0.8485411405563354,1284,1178.9710693359375,353.7640380859375,1237.3260498046875,353.7640380859375,,,,,,,,
2462,Car,0.9597615003585815,1307,1483.82958984375,508.5635681152344,1845.85595703125,508.5635681152344,,,,,,,,
2463,Car,0.37632039189338684,1182,1246.907958984375,349.2322082519531,1289.591064453125,349.2322082519531,,,,,,,,
2463,Car,0.8659185767173767,1224,1428.2962646484375,382.4963684082031,1516.175048828125,382.4963684082031,,,,,,,,
2463,Car,0.2559845745563507,1236,1401.256103515625,366.7861328125,1439.7467041015625,366.7861328125,,,,,,,,
2463,Car,0.8402518630027771,1284,1180.1671142578125,354.1706237792969,1237.7442626953125,354.1706237792969,,,,,,,,
2463,Car,0.943390965461731,1307,1478.92236328125,504.9188232421875,1824.525146484375,504.9188232421875,,,,,,,,
2463,Car,0.29762282967567444,1299,1304.638427734375,349.479248046875,1340.76123046875,349.479248046875,,,,,,,,
2464,Car,0.407819002866745,1182,1247.2718505859375,349.4229431152344,1290.2823486328125,349.4229431152344,,,,,,,,
2464,Car,0.8553670644760132,1224,1428.8587646484375,382.93194580078125,1515.302978515625,382.93194580078125,,,,,,,,
2464,Car,0.2596878111362457,1236,1401.0394287109375,366.70220947265625,1439.6650390625,366.70220947265625,,,,,,,,
2464,Car,0.8238381743431091,1284,1180.728515625,354.6191711425781,1238.771484375,354.6191711425781,,,,,,,,
2464,Car,0.9135710000991821,1307,1471.9642333984375,502.6300048828125,1802.73388671875,502.6300048828125,,,,,,,,
2464,Car,0.3077124059200287,1299,1304.47705078125,349.6069030761719,1340.728759765625,349.6069030761719,,,,,,,,
2465,Car,0.4633934199810028,1182,1248.5830078125,349.8397216796875,1290.88427734375,349.8397216796875,,,,,,,,
2465,Car,0.795848548412323,1224,1429.4569091796875,383.7068176269531,1513.346435546875,383.7068176269531,,,,,,,,
2465,Car,0.25578033924102783,1236,1401.0274658203125,367.14642333984375,1439.510009765625,367.14642333984375,,,,,,,,
2465,Car,0.8067998886108398,1284,1181.2716064453125,354.5488586425781,1240.3587646484375,354.5488586425781,,,,,,,,
2465,Car,0.9133529663085938,1307,1466.6214599609375,499.348876953125,1784.95263671875,499.348876953125,,,,,,,,
2465,Car,0.3486572504043579,1299,1304.436279296875,349.5544128417969,1340.796630859375,349.5544128417969,,,,,,,,
2466,Car,0.43905800580978394,1182,1248.3592529296875,349.71282958984375,1293.8372802734375,349.71282958984375,,,,,,,,
2466,Car,0.8075659275054932,1224,1429.5367431640625,383.197998046875,1511.4530029296875,383.197998046875,,,,,,,,
2466,Car,0.2641335725784302,1236,1399.744873046875,366.9750671386719,1439.108642578125,366.9750671386719,,,,,,,,
2466,Car,0.7912755608558655,1284,1181.515380859375,354.7012634277344,1242.2132568359375,354.7012634277344,,,,,,,,
2466,Car,0.9631540775299072,1307,1463.8504638671875,493.90216064453125,1768.5648193359375,493.90216064453125,,,,,,,,
2466,Car,0.3524858355522156,1299,1304.314208984375,349.5274353027344,1340.896240234375,349.5274353027344,,,,,,,,
2467,Car,0.3672925531864166,1182,1251.3033447265625,349.18939208984375,1294.907470703125,349.18939208984375,,,,,,,,
2467,Car,0.7886341214179993,1224,1430.1683349609375,383.1956787109375,1509.91845703125,383.1956787109375,,,,,,,,
2467,Car,0.23444011807441711,1236,1402.847900390625,367.6996154785156,1439.3531494140625,367.6996154785156,,,,,,,,
2467,Car,0.7457870244979858,1284,1182.72216796875,355.36456298828125,1243.3250732421875,355.36456298828125,,,,,,,,
2467,Car,0.9587821960449219,1307,1460.8704833984375,489.7906494140625,1751.3323974609375,489.7906494140625,,,,,,,,
2467,Car,0.3404051959514618,1299,1304.3089599609375,349.6614685058594,1340.7642822265625,349.6614685058594,,,,,,,,
2468,Car,0.5370425581932068,1182,1252.6668701171875,348.9183044433594,1295.96533203125,348.9183044433594,,,,,,,,
2468,Car,0.8198933601379395,1224,1429.822021484375,381.53472900390625,1509.3526611328125,381.53472900390625,,,,,,,,
2468,Car,0.2833794355392456,1236,1404.69775390625,366.9601135253906,1440.061767578125,366.9601135253906,,,,,,,,
2468,Car,0.7181819677352905,1284,1182.7415771484375,355.48406982421875,1245.0784912109375,355.48406982421875,,,,,,,,
2468,Car,0.9217281937599182,1307,1456.560302734375,486.3597717285156,1736.1463623046875,486.3597717285156,,,,,,,,
2468,Car,0.34065601229667664,1299,1304.3739013671875,349.59686279296875,1340.707275390625,349.59686279296875,,,,,,,,
2469,Car,0.5795199871063232,1182,1253.527099609375,348.7148742675781,1297.0919189453125,348.7148742675781,,,,,,,,
2469,Car,0.8433834314346313,1224,1429.7894287109375,380.16741943359375,1509.2684326171875,380.16741943359375,,,,,,,,
2469,Car,0.2887219488620758,1236,1407.572265625,367.6513366699219,1440.3538818359375,367.6513366699219,,,,,,,,
2469,Car,0.7122262716293335,1284,1182.4417724609375,355.97381591796875,1246.08251953125,355.97381591796875,,,,,,,,
2469,Car,0.9118981957435608,1307,1454.32861328125,482.9054260253906,1721.8961181640625,482.9054260253906,,,,,,,,
2469,Car,0.3527801036834717,1299,1304.3560791015625,349.6651611328125,1340.498779296875,349.6651611328125,,,,,,,,
2470,Car,0.5883345603942871,1182,1253.8992919921875,348.6972961425781,1298.71630859375,348.6972961425781,,,,,,,,
2470,Car,0.861569881439209,1224,1430.3314208984375,379.8038635253906,1509.3447265625,379.8038635253906,,,,,,,,
2470,Car,0.2932806611061096,1236,1411.6217041015625,368.3008117675781,1441.2794189453125,368.3008117675781,,,,,,,,
2470,Car,0.7603662014007568,1284,1183.091796875,356.44561767578125,1247.3433837890625,356.44561767578125,,,,,,,,
2470,Car,0.9338669180870056,1307,1452.2418212890625,480.1466369628906,1707.405517578125,480.1466369628906,,,,,,,,
2470,Car,0.36723271012306213,1299,1304.441650390625,349.7333679199219,1340.6572265625,349.7333679199219,,,,,,,,
2471,Car,0.3942558169364929,1182,1255.6512451171875,348.0169982910156,1299.0421142578125,348.0169982910156,,,,,,,,
2471,Car,0.8856747150421143,1224,1429.771728515625,379.0302429199219,1509.8095703125,379.0302429199219,,,,,,,,
2471,Car,0.31797221302986145,1236,1414.1912841796875,368.600830078125,1443.697509765625,368.600830078125,,,,,,,,
2471,Car,0.8164166808128357,1284,1184.4456787109375,356.6060791015625,1249.0191650390625,356.6060791015625,,,,,,,,
2471,Car,0.9244712591171265,1307,1447.99755859375,476.1809997558594,1695.8878173828125,476.1809997558594,,,,,,,,
2471,Car,0.3184686303138733,1299,1304.5584716796875,349.6905517578125,1340.65234375,349.6905517578125,,,,,,,,
2472,Car,0.3618987798690796,1182,1256.767333984375,347.31097412109375,1298.7298583984375,347.31097412109375,,,,,,,,
2472,Car,0.8649401068687439,1224,1429.8240966796875,379.2564697265625,1508.9407958984375,379.2564697265625,,,,,,,,
2472,Car,0.46729984879493713,1236,1415.6124267578125,369.7235412597656,1447.697021484375,369.7235412597656,,,,,,,,
2472,Car,0.8263217806816101,1284,1184.982666015625,356.4875793457031,1250.505859375,356.4875793457031,,,,,,,,
2472,Car,0.9278205037117004,1307,1443.229736328125,473.2805480957031,1684.87255859375,473.2805480957031,,,,,,,,
2472,Car,0.28653863072395325,1299,1304.7191162109375,349.65130615234375,1340.5177001953125,349.65130615234375,,,,,,,,
2473,Car,0.42017364501953125,1182,1256.9635009765625,348.2254333496094,1300.2196044921875,348.2254333496094,,,,,,,,
2473,Car,0.8138787746429443,1224,1431.6031494140625,379.4139709472656,1508.240478515625,379.4139709472656,,,,,,,,
2473,Car,0.372728168964386,1236,1417.4168701171875,369.6059265136719,1447.55078125,369.6059265136719,,,,,,,,
2473,Car,0.8434337377548218,1284,1184.6282958984375,356.5259094238281,1250.6651611328125,356.5259094238281,,,,,,,,
2473,Car,0.9212940335273743,1307,1442.339111328125,470.5018310546875,1674.2269287109375,470.5018310546875,,,,,,,,
2473,Car,0.24391989409923553,1299,1304.5618896484375,349.19085693359375,1340.3404541015625,349.19085693359375,,,,,,,,
2474,Car,0.44858425855636597,1182,1257.1461181640625,348.6595153808594,1300.4398193359375,348.6595153808594,,,,,,,,
2474,Car,0.8104454278945923,1224,1431.94677734375,379.12725830078125,1508.65771484375,379.12725830078125,,,,,,,,
2474,Car,0.34837663173675537,1236,1418.5660400390625,369.86334228515625,1448.09228515625,369.86334228515625,,,,,,,,
2474,Car,0.8500530123710632,1284,1185.702880859375,356.8873596191406,1251.1845703125,356.8873596191406,,,,,,,,
2474,Car,0.9227330684661865,1307,1438.2845458984375,469.2707214355469,1663.78955078125,469.2707214355469,,,,,,,,
2474,Car,0.26373136043548584,1299,1304.2489013671875,349.04058837890625,1340.18896484375,349.04058837890625,,,,,,,,
2475,Car,0.47635653614997864,1182,1257.2001953125,348.35552978515625,1300.1474609375,348.35552978515625,,,,,,,,
2475,Car,0.8115019202232361,1224,1430.5216064453125,378.3109130859375,1508.1474609375,378.3109130859375,,,,,,,,
2475,Car,0.33072859048843384,1236,1418.40576171875,370.4230651855469,1449.2818603515625,370.4230651855469,,,,,,,,
2475,Car,0.8458310961723328,1284,1188.0550537109375,357.12725830078125,1252.74658203125,357.12725830078125,,,,,,,,
2475,Car,0.8887026309967041,1307,1439.1400146484375,466.6649169921875,1654.55615234375,466.6649169921875,,,,,,,,
2475,Car,0.24200180172920227,1299,1303.9132080078125,349.0146484375,1340.10693359375,349.0146484375,,,,,,,,
2476,Car,0.49223875999450684,1182,1257.0572509765625,348.1577453613281,1301.0849609375,348.1577453613281,,,,,,,,
2476,Car,0.7824898362159729,1224,1429.42529296875,378.1180419921875,1507.322998046875,378.1180419921875,,,,,,,,
2476,Car,0.28328126668930054,1236,1418.3349609375,370.8236999511719,1450.109619140625,370.8236999511719,,,,,,,,
2476,Car,0.8007615208625793,1284,1190.872802734375,357.6117248535156,1254.65625,357.6117248535156,,,,,,,,
2476,Car,0.891534149646759,1307,1439.28173828125,463.6105041503906,1646.54345703125,463.6105041503906,,,,,,,,
2476,Car,0.25975754857063293,1299,1303.53369140625,349.22003173828125,1339.8870849609375,349.22003173828125,,,,,,,,
2477,Car,0.4578034281730652,1182,1257.0345458984375,348.1102600097656,1301.5330810546875,348.1102600097656,,,,,,,,
2477,Car,0.6756408214569092,1224,1428.4429931640625,378.7120361328125,1506.3477783203125,378.7120361328125,,,,,,,,
2477,Car,0.2912184000015259,1236,1416.6700439453125,370.4781799316406,1447.697021484375,370.4781799316406,,,,,,,,
2477,Car,0.7552834153175354,1284,1191.407958984375,357.9620666503906,1256.2734375,357.9620666503906,,,,,,,,
2477,Car,0.8875342607498169,1307,1442.0728759765625,461.53515625,1637.936279296875,461.53515625,,,,,,,,
2477,Car,0.28628313541412354,1299,1303.433349609375,349.4051208496094,1339.983154296875,349.4051208496094,,,,,,,,
2478,Car,0.41551828384399414,1182,1257.15576171875,347.7046813964844,1301.1038818359375,347.7046813964844,,,,,,,,
2478,Car,0.4654242694377899,1224,1428.053955078125,377.92169189453125,1504.4278564453125,377.92169189453125,,,,,,,,
2478,Car,0.22489148378372192,1236,1412.563232421875,367.8438415527344,1444.281982421875,367.8438415527344,,,,,,,,
2478,Car,0.6570230722427368,1284,1192.0970458984375,358.4119873046875,1257.52197265625,358.4119873046875,,,,,,,,
2478,Car,0.9113995432853699,1307,1435.030517578125,459.0693664550781,1631.4068603515625,459.0693664550781,,,,,,,,
2478,Car,0.2682776153087616,1299,1303.5555419921875,349.4109802246094,1339.596435546875,349.4109802246094,,,,,,,,
2479,Car,0.4431217312812805,1182,1256.9072265625,347.865478515625,1301.1773681640625,347.865478515625,,,,,,,,
2479,Car,0.5586783289909363,1224,1427.3895263671875,378.08941650390625,1505.6204833984375,378.08941650390625,,,,,,,,
2479,Car,0.2692950367927551,1236,1410.881591796875,366.4758605957031,1444.72900390625,366.4758605957031,,,,,,,,
2479,Car,0.6189459562301636,1284,1191.2244873046875,357.6503601074219,1257.9375,357.6503601074219,,,,,,,,
2479,Car,0.9014085531234741,1307,1435.5037841796875,457.21820068359375,1624.5555419921875,457.21820068359375,,,,,,,,
2479,Car,0.29890379309654236,1299,1303.234375,349.5199890136719,1339.544677734375,349.5199890136719,,,,,,,,
2480,Car,0.46302351355552673,1182,1256.84619140625,347.84112548828125,1300.7998046875,347.84112548828125,,,,,,,,
2480,Car,0.4209689497947693,1224,1427.0687255859375,379.5254211425781,1506.239501953125,379.5254211425781,,,,,,,,
2480,Car,0.2679961323738098,1236,1409.3299560546875,366.78948974609375,1444.554931640625,366.78948974609375,,,,,,,,
2480,Car,0.6613534688949585,1284,1193.1578369140625,358.7624816894531,1258.384521484375,358.7624816894531,,,,,,,,
2480,Car,0.8889909982681274,1307,1432.2001953125,451.0650329589844,1619.5020751953125,451.0650329589844,,,,,,,,
2480,Car,0.3243664801120758,1299,1302.9373779296875,349.4162902832031,1339.43212890625,349.4162902832031,,,,,,,,
2481,Car,0.5133861303329468,1182,1257.3072509765625,348.2869873046875,1301.2933349609375,348.2869873046875,,,,,,,,
2481,Car,0.3014572560787201,1224,1428.6788330078125,378.6573181152344,1505.49462890625,378.6573181152344,,,,,,,,
2481,Car,0.2578103542327881,1236,1405.81884765625,366.2142028808594,1445.023193359375,366.2142028808594,,,,,,,,
2481,Car,0.6738353967666626,1284,1194.97412109375,359.41021728515625,1258.5975341796875,359.41021728515625,,,,,,,,
2481,Car,0.8912492394447327,1307,1431.0797119140625,449.10601806640625,1613.6175537109375,449.10601806640625,,,,,,,,
2481,Car,0.33346837759017944,1299,1302.9918212890625,349.56591796875,1339.61669921875,349.56591796875,,,,,,,,
2482,Car,0.4830230474472046,1182,1257.0863037109375,348.06317138671875,1301.22802734375,348.06317138671875,,,,,,,,
2482,Car,0.2127997726202011,1224,1426.9085693359375,377.6907043457031,1506.3521728515625,377.6907043457031,,,,,,,,
2482,Car,0.22478365898132324,1236,1402.9727783203125,365.67095947265625,1444.7447509765625,365.67095947265625,,,,,,,,
2482,Car,0.7108139991760254,1284,1195.9619140625,359.9324035644531,1259.29052734375,359.9324035644531,,,,,,,,
2482,Car,0.8838512301445007,1307,1429.292236328125,447.6517639160156,1608.2376708984375,447.6517639160156,,,,,,,,
2482,Car,0.33482497930526733,1299,1303.1021728515625,349.46966552734375,1339.434326171875,349.46966552734375,,,,,,,,
2483,Car,0.4568386375904083,1182,1256.946044921875,347.523193359375,1301.1517333984375,347.523193359375,,,,,,,,
2483,Car,0.1463259905576706,1224,1426.9190673828125,377.5102233886719,1506.515869140625,377.5102233886719,,,,,,,,
2483,Car,0.23739315569400787,1236,1399.77392578125,366.7767333984375,1443.981689453125,366.7767333984375,,,,,,,,
2483,Car,0.7243215441703796,1284,1197.4027099609375,360.3575439453125,1260.3116455078125,360.3575439453125,,,,,,,,
2483,Car,0.9241756200790405,1307,1427.078369140625,447.153564453125,1601.4095458984375,447.153564453125,,,,,,,,
2483,Car,0.3785777986049652,1299,1303.1531982421875,349.29168701171875,1339.3851318359375,349.29168701171875,,,,,,,,
2484,Car,0.5141224265098572,1182,1257.07373046875,348.10540771484375,1301.11328125,348.10540771484375,,,,,,,,
2484,Car,0.13370604813098907,1224,1424.9984130859375,372.4271240234375,1490.3548583984375,372.4271240234375,,,,,,,,
2484,Car,0.2517913579940796,1236,1396.9012451171875,365.21014404296875,1443.041259765625,365.21014404296875,,,,,,,,
2484,Car,0.7693975567817688,1284,1198.9052734375,360.3750305175781,1261.2960205078125,360.3750305175781,,,,,,,,
2484,Car,0.9038646817207336,1307,1425.954833984375,446.3013000488281,1596.892822265625,446.3013000488281,,,,,,,,
2484,Car,0.3665236234664917,1299,1303.4278564453125,349.3004455566406,1339.3348388671875,349.3004455566406,,,,,,,,
2485,Car,0.43601083755493164,1182,1257.4697265625,347.8965148925781,1300.000732421875,347.8965148925781,,,,,,,,
2485,Car,0.27704161405563354,1236,1395.2969970703125,364.1579284667969,1443.8211669921875,364.1579284667969,,,,,,,,
2485,Car,0.7915134429931641,1284,1199.32080078125,360.81024169921875,1262.335693359375,360.81024169921875,,,,,,,,
2485,Car,0.899634063243866,1307,1426.5386962890625,445.1501770019531,1592.6920166015625,445.1501770019531,,,,,,,,
2485,Car,0.33997011184692383,1299,1303.7637939453125,348.7003479003906,1339.326171875,348.7003479003906,,,,,,,,
2486,Car,0.3207971751689911,1182,1258.598388671875,347.4060363769531,1299.4052734375,347.4060363769531,,,,,,,,
2486,Car,0.25460925698280334,1236,1395.1953125,364.25469970703125,1443.3907470703125,364.25469970703125,,,,,,,,
2486,Car,0.7646392583847046,1284,1197.087646484375,361.0897521972656,1263.435302734375,361.0897521972656,,,,,,,,
2486,Car,0.8964378237724304,1307,1426.86279296875,443.5679931640625,1588.183349609375,443.5679931640625,,,,,,,,
2486,Car,0.35378459095954895,1299,1303.4991455078125,348.47869873046875,1339.62451171875,348.47869873046875,,,,,,,,
2486,Car,0.5759099125862122,1324,1869.5057373046875,544.705810546875,1919.7650146484375,544.705810546875,,,,,,,,
2487,Car,0.3231819272041321,1182,1258.709228515625,346.69659423828125,1299.20654296875,346.69659423828125,,,,,,,,
2487,Car,0.1997496485710144,1236,1394.342041015625,364.0606994628906,1440.7835693359375,364.0606994628906,,,,,,,,
2487,Car,0.7759932279586792,1284,1195.88134765625,361.4034729003906,1265.214599609375,361.4034729003906,,,,,,,,
2487,Car,0.894197404384613,1307,1427.3599853515625,441.1065979003906,1584.555419921875,441.1065979003906,,,,,,,,
2487,Car,0.3656899333000183,1299,1303.4619140625,348.3106689453125,1339.8060302734375,348.3106689453125,,,,,,,,
2487,Car,0.7327035665512085,1324,1850.60205078125,541.5838623046875,1919.618896484375,541.5838623046875,,,,,,,,
2488,Car,0.26595616340637207,1182,1258.7318115234375,346.9072570800781,1299.34912109375,346.9072570800781,,,,,,,,
2488,Car,0.17721480131149292,1236,1396.385009765625,363.9851379394531,1440.0126953125,363.9851379394531,,,,,,,,
2488,Car,0.7495429515838623,1284,1195.3072509765625,361.6439208984375,1266.8778076171875,361.6439208984375,,,,,,,,
2488,Car,0.9124345779418945,1307,1427.232666015625,439.30224609375,1581.5111083984375,439.30224609375,,,,,,,,
2488,Car,0.3269067704677582,1299,1303.3533935546875,348.548828125,1340.099609375,348.548828125,,,,,,,,
2488,Car,0.7026329040527344,1324,1828.357666015625,544.3912963867188,1919.5037841796875,544.3912963867188,,,,,,,,
2489,Car,0.24100829660892487,1182,1260.6514892578125,347.2484130859375,1300.301025390625,347.2484130859375,,,,,,,,
2489,Car,0.25617289543151855,1236,1396.3284912109375,363.9913024902344,1439.4429931640625,363.9913024902344,,,,,,,,
2489,Car,0.7799225449562073,1284,1195.1043701171875,361.6805419921875,1268.0972900390625,361.6805419921875,,,,,,,,
2489,Car,0.9381293058395386,1307,1427.148681640625,437.3890686035156,1577.9658203125,437.3890686035156,,,,,,,,
2489,Car,0.3061182498931885,1299,1303.5267333984375,348.4589538574219,1340.0645751953125,348.4589538574219,,,,,,,,
2489,Car,0.7769800424575806,1324,1806.681884765625,539.2097778320312,1919.58154296875,539.2097778320312,,,,,,,,
2490,Car,0.2110678106546402,1182,1263.6175537109375,347.3072814941406,1301.808349609375,347.3072814941406,,,,,,,,
2490,Car,0.24670641124248505,1236,1390.279296875,362.8659973144531,1433.8563232421875,362.8659973144531,,,,,,,,
2490,Car,0.8389683365821838,1284,1194.59130859375,361.9715576171875,1268.8243408203125,361.9715576171875,,,,,,,,
2490,Car,0.8855893611907959,1307,1422.4564208984375,435.75299072265625,1574.309814453125,435.75299072265625,,,,,,,,
2490,Car,0.30609190464019775,1299,1303.44580078125,348.25799560546875,1340.2994384765625,348.25799560546875,,,,,,,,
2490,Car,0.8006696701049805,1324,1788.1129150390625,537.9017333984375,1919.7620849609375,537.9017333984375,,,,,,,,
2491,Car,0.15362735092639923,1182,1266.213134765625,347.1300048828125,1303.5782470703125,347.1300048828125,,,,,,,,
2491,Car,0.24153749644756317,1236,1388.0311279296875,362.33294677734375,1432.2052001953125,362.33294677734375,,,,,,,,
2491,Car,0.8027963638305664,1284,1194.7999267578125,362.05987548828125,1269.6845703125,362.05987548828125,,,,,,,,
2491,Car,0.8880647420883179,1307,1420.1180419921875,434.16796875,1569.533203125,434.16796875,,,,,,,,
2491,Car,0.2694273293018341,1299,1303.7666015625,348.2630615234375,1340.479736328125,348.2630615234375,,,,,,,,
2491,Car,0.885560929775238,1324,1771.7166748046875,538.49462890625,1919.912353515625,538.49462890625,,,,,,,,
2492,Car,0.10807785391807556,1182,1267.63330078125,346.8516540527344,1304.15234375,346.8516540527344,,,,,,,,
2492,Car,0.22840476036071777,1236,1387.1861572265625,362.7138366699219,1431.4146728515625,362.7138366699219,,,,,,,,
2492,Car,0.798044741153717,1284,1195.874755859375,361.95806884765625,1269.8935546875,361.95806884765625,,,,,,,,
2492,Car,0.8753013610839844,1307,1419.5555419921875,430.82183837890625,1566.3812255859375,430.82183837890625,,,,,,,,
2492,Car,0.25903770327568054,1299,1303.891357421875,348.1582946777344,1340.14599609375,348.1582946777344,,,,,,,,
2492,Car,0.8699485659599304,1324,1750.8564453125,546.4586181640625,1919.929443359375,546.4586181640625,,,,,,,,
2493,Car,0.24181179702281952,1236,1387.0186767578125,362.6567077636719,1430.750244140625,362.6567077636719,,,,,,,,
2493,Car,0.7699633836746216,1284,1197.2999267578125,362.023193359375,1271.2354736328125,362.023193359375,,,,,,,,
2493,Car,0.8890430331230164,1307,1418.32275390625,428.75390625,1562.9095458984375,428.75390625,,,,,,,,
2493,Car,0.21874262392520905,1299,1303.7271728515625,347.951904296875,1340.8653564453125,347.951904296875,,,,,,,,
2493,Car,0.9080069065093994,1324,1734.4210205078125,541.4605102539062,1920.0,541.4605102539062,,,,,,,,
2494,Car,0.34291931986808777,1236,1386.3275146484375,362.476318359375,1429.5537109375,362.476318359375,,,,,,,,
2494,Car,0.8088298439979553,1284,1199.0677490234375,362.2720642089844,1272.095703125,362.2720642089844,,,,,,,,
2494,Car,0.9076756834983826,1307,1418.03662109375,427.76068115234375,1560.155517578125,427.76068115234375,,,,,,,,
2494,Car,0.2240685075521469,1299,1303.829833984375,347.9427795410156,1341.17041015625,347.9427795410156,,,,,,,,
